Step TotEng KinEng PotEng Temp Press Enthalpy E_bond E_angle E_dihed E_impro E_pair E_vdwl E_coul E_long E_tail Volume 
       0   -6515787.1    64966.649   -6580753.8    296.77643    6393.9985   -6400351.6            0            0            0            0   -6580753.8   -6580753.8            0            0            0    1237916.2 
     100   -6515116.1    65196.087   -6580312.1    297.82454    1103.1994   -6495141.9            0            0            0            0   -6580312.1   -6580312.1            0            0            0    1241473.7 
     200     -6514616    64856.724   -6579472.7    296.27428    267.91991   -6509762.6            0            0            0            0   -6579472.7   -6579472.7            0            0            0    1242114.8 
     300   -6514154.6    65282.502   -6579437.1    298.21929    44.383516   -6513350.5            0            0            0            0   -6579437.1   -6579437.1            0            0            0    1242281.5 
     400   -6513981.1    65402.178   -6579383.2    298.76599    6.1134809   -6513870.3            0            0            0            0   -6579383.2   -6579383.2            0            0            0      1242288 
     500   -6513769.3    65284.919   -6579054.2    298.23033    47.732522   -6512904.5            0            0            0            0   -6579054.2   -6579054.2            0            0            0    1242317.5 
     600   -6514035.5    65322.218   -6579357.7    298.40072   -27.938787   -6514541.7            0            0            0            0   -6579357.7   -6579357.7            0            0            0    1242309.7 
     700     -6514292     65288.24   -6579580.2     298.2455   -51.467818   -6515224.5            0            0            0            0   -6579580.2   -6579580.2            0            0            0      1242295 
     800   -6514230.8    65573.633   -6579804.5    299.54922   -65.878113   -6515424.4            0            0            0            0   -6579804.5   -6579804.5            0            0            0    1242301.6 
     900   -6514214.4    65332.478   -6579546.8    298.44759   -10.448403   -6514403.7            0            0            0            0   -6579546.8   -6579546.8            0            0            0    1242292.2 
    1000   -6514448.7    65178.055   -6579626.7    297.74216   -45.162726   -6515266.9            0            0            0            0   -6579626.7   -6579626.7            0            0            0    1242289.7 
    1100   -6514176.6    65281.569   -6579458.1    298.21503   -8.1814298   -6514324.8            0            0            0            0   -6579458.1   -6579458.1            0            0            0    1242295.5 
    1200   -6514024.5    65272.473     -6579297    298.17348    8.1885776   -6513876.2            0            0            0            0     -6579297     -6579297            0            0            0    1242290.3 
    1300   -6514682.1    65034.743   -6579716.9    297.08749   -50.803772   -6515602.6            0            0            0            0   -6579716.9   -6579716.9            0            0            0    1242272.5 
    1400   -6514540.3    65229.625   -6579769.9    297.97774    -13.64457   -6514787.5            0            0            0            0   -6579769.9   -6579769.9            0            0            0    1242250.2 
    1500   -6514227.9    65384.128     -6579612    298.68353   -7.7357797   -6514368.1            0            0            0            0     -6579612     -6579612            0            0            0    1242287.5 
    1600   -6514302.2    65238.795     -6579541    298.01963   -12.983186   -6514537.5            0            0            0            0     -6579541     -6579541            0            0            0    1242287.1 
    1700   -6514509.7    64817.176   -6579326.8    296.09362    2.6511538   -6514461.6            0            0            0            0   -6579326.8   -6579326.8            0            0            0    1242283.7 
    1800   -6514241.9    65178.427   -6579420.3    297.74386   -7.7965451   -6514383.2            0            0            0            0   -6579420.3   -6579420.3            0            0            0    1242280.7 
    1900   -6514339.8    65355.571   -6579695.4    298.55308   -62.137498   -6515465.6            0            0            0            0   -6579695.4   -6579695.4            0            0            0    1242283.2 
    2000     -6514422    65090.815   -6579512.8    297.34364    11.391736   -6514215.6            0            0            0            0   -6579512.8   -6579512.8            0            0            0      1242262 
    2100   -6514721.9    65159.082     -6579881    297.65549   -13.131148   -6514959.8            0            0            0            0     -6579881     -6579881            0            0            0    1242263.6 
    2200   -6513992.8    65393.443   -6579386.2    298.72609    24.302549   -6513552.5            0            0            0            0   -6579386.2   -6579386.2            0            0            0    1242302.2 
    2300   -6514149.7    65522.864   -6579672.6     299.3173   -13.384356   -6514392.2            0            0            0            0   -6579672.6   -6579672.6            0            0            0    1242290.6 
    2400   -6513946.7    65413.148   -6579359.8     298.8161    17.727187   -6513625.5            0            0            0            0   -6579359.8   -6579359.8            0            0            0    1242288.8 
    2500     -6513780    65290.331   -6579070.4    298.25505    32.734278     -6513187            0            0            0            0   -6579070.4   -6579070.4            0            0            0    1242305.7 
    2600   -6514412.5    65237.333   -6579649.8    298.01295   -22.288804   -6514816.3            0            0            0            0   -6579649.8   -6579649.8            0            0            0      1242276 
    2700   -6514000.4    65117.702   -6579118.1    297.46647     54.35493   -6513015.6            0            0            0            0   -6579118.1   -6579118.1            0            0            0      1242302 
    2800   -6514186.9    64985.475   -6579172.4    296.86243    28.351244   -6513673.3            0            0            0            0   -6579172.4   -6579172.4            0            0            0    1242303.5 
    2900   -6514002.1    65325.224   -6579327.3    298.41445    44.020586   -6513204.5            0            0            0            0   -6579327.3   -6579327.3            0            0            0    1242291.4 
    3000   -6513849.1    65109.615   -6578958.7    297.42952    48.485962   -6512970.6            0            0            0            0   -6578958.7   -6578958.7            0            0            0    1242304.3 
    3100   -6513903.3     65442.97   -6579346.2    298.95233   -18.848893   -6514244.8            0            0            0            0   -6579346.2   -6579346.2            0            0            0      1242302 
    3200   -6514006.7    65178.425   -6579185.1    297.74385    9.6476007   -6513831.9            0            0            0            0   -6579185.1   -6579185.1            0            0            0    1242305.6 
    3300   -6514321.4    65279.822   -6579601.2    298.20705   -7.8729577     -6514464            0            0            0            0   -6579601.2   -6579601.2            0            0            0    1242269.8 
    3400   -6514645.1    64963.372   -6579608.4    296.76146    12.773876   -6514413.6            0            0            0            0   -6579608.4   -6579608.4            0            0            0    1242277.1 
    3500   -6514304.2    65162.102   -6579466.3    297.66929    36.051283     -6513651            0            0            0            0   -6579466.3   -6579466.3            0            0            0    1242287.9 
    3600   -6514240.1    65349.293   -6579589.4     298.5244   -20.596181   -6514613.3            0            0            0            0   -6579589.4   -6579589.4            0            0            0      1242314 
    3700   -6514331.7     65187.03   -6579518.8    297.78316   -18.982894   -6514675.7            0            0            0            0   -6579518.8   -6579518.8            0            0            0    1242292.8 
    3800   -6514071.2    65256.619   -6579327.8    298.10106    37.490378   -6513391.9            0            0            0            0   -6579327.8   -6579327.8            0            0            0    1242299.2 
    3900   -6514517.6    64843.991   -6579361.6    296.21611   -5.7515083   -6514621.8            0            0            0            0   -6579361.6   -6579361.6            0            0            0    1242300.7 
    4000   -6514440.1    65165.642   -6579605.8    297.68546   -20.921431   -6514819.2            0            0            0            0   -6579605.8   -6579605.8            0            0            0    1242288.3 
    4100   -6514240.6    65475.106   -6579715.7    299.09913   -22.502929   -6514648.3            0            0            0            0   -6579715.7   -6579715.7            0            0            0    1242301.4 
    4200   -6514322.1    65250.093   -6579572.2    298.07124   -4.5785645   -6514405.1            0            0            0            0   -6579572.2   -6579572.2            0            0            0    1242277.3 
