# adsorption isotherm of CTAB (C16TABr) on Au (111) at 25 deg C from QCM
#
#   Kawasaki, H., Nishimura, K., Arakawa, R., 2007. 
#   Influence of the counterions of cetyltrimetylammonium salts on the 
#   surfactant adsorption onto gold surfaces and the formation of gold 
#   nanoparticles. J. Phys. Chem. C 111, 2683–2690.
#  
# extracted from Fig. 1 (b) via webplotdigitiser
#
# bulk concentration / mM, adsorption mass / ng cm^-2
0.002918880549297838, 43.05555555555554
0.006717826410882857, 52.31481481481481
0.00967977561365951, 59.72222222222223
0.029004896552920628, 74.07407407407408
0.0482144977049282, 80.09259259259258
0.06805212502984445, 88.88888888888889
0.09612436795602408, 93.98148148148147
0.18798856482159315, 102.31481481481481
0.2876781755443868, 114.35185185185185
0.38135179490672755, 131.0185185185185
0.47599863032299644, 143.05555555555554
0.5590618395983511, 153.7037037037037
0.6563721033674771, 166.2037037037037
0.7547913978498597, 180.55555555555554
0.8523079231847672, 184.25925925925924
0.9428326456752011, 188.88888888888889
2.8355576355822394, 185.18518518518516
4.7179627398529655, 186.57407407407408
9.435444686212799, 185.18518518518516

