Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Temp_LSM9DS1,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,GPS_Latitude,GPS_Longitude,GPS_Speed
2025-05-07T04:45:19,8.748159425599999,4.20718033645,0.12981062605,0.0019853120241435504,-0.0068722339297276735,0.00946841119206924,0.38486000000000004,-0.22862000000000005,-0.6839000000000001,18.5,0,0,0,0,0,21.7247265625,57547,57.18694768519296,1013.5451122062076,,,
2025-05-07T04:45:20,8.756534304699999,4.186243138699999,0.11724830739999999,-0.0006108652381980154,-0.010995574287564279,0.018478673455489966,0.37842000000000003,-0.22582000000000002,-0.6836200000000001,19.5,1,0,0,0,0,21.97609375,20620,57.28072465730463,1013.5487730773729,,,
2025-05-07T04:45:24,8.7493558369,4.1802610821999995,0.10707881135,0.0025961772623415654,-0.010384709049366262,0.015118914645400881,0.3773,-0.22946,-0.6888000000000001,19.5,1,0,0,0,0,22.0571484375,21052,57.05608088821134,1013.5802553638877,,,
2025-05-07T04:45:25,8.7589271273,4.1886359613,0.10229316614999999,0.003207042500539581,-0.014355333097653362,0.016798794050445424,0.36974,-0.23254000000000002,-0.6885200000000001,18.5,0,0,0,0,0,22.176875,21524,56.90243481798268,1013.5534639537211,,,
2025-05-07T04:45:26,8.73679351825,4.202394691249999,0.11784651304999999,0.0016798794050445422,-0.012064588454410803,0.014813482026301873,0.37898000000000004,-0.22806000000000004,-0.6862800000000001,19.5,0,0,0,0,0,22.4032421875,22369,56.855218748617716,1013.5489198492339,,,
2025-05-07T04:45:27,8.7529450708,4.1850467274,0.10348957745,0.0009162978572970231,-0.0119118721448613,0.015424347264499889,0.37506000000000006,-0.22918000000000002,-0.68096,19.5,0,0,0,0,0,22.38546875,22321,56.62385248236523,1013.5655932950373,,,
2025-05-07T04:45:28,8.7290168448,4.2047875138499995,0.12981062605,0.003970624048287101,-0.013591751549905842,0.016951510359994926,0.37226000000000004,-0.23506000000000002,-0.6906200000000001,19.5,1,0,0,0,0,22.315546875,22181,56.43783117569331,1013.5686067675956,,,
2025-05-07T04:45:29,8.738588135199999,4.1850467274,0.11246266220000001,0.0019853120241435504,-0.012217304763960308,0.014508049407202865,0.37450000000000006,-0.22778000000000004,-0.68824,19.5,0,0,0,0,0,22.2508984375,22227,56.30493590391782,1013.5750124467158,,,1.46
2025-05-07T04:45:30,8.7541414821,4.2113677759999995,0.11784651304999999,0.00595593607243065,-0.018173240836390957,0.01466076571675237,0.3773,-0.22386,-0.6865600000000001,19.5,0,0,0,0,0,22.2001171875,22157,56.21317701166583,1013.5795480962678,,,1.46
2025-05-07T04:45:31,8.73559710695,4.17009158615,0.11844471869999999,0.003970624048287101,-0.012675453692608819,0.014355333097653362,0.38094000000000006,-0.22498,-0.6935600000000001,19.5,0,0,0,0,0,22.1594921875,22321,56.14893671881289,1013.5796228159393,,,1.46
2025-05-07T04:45:34,8.74516839735,4.1898323726,0.12083754129999999,0.004276056667386108,-0.010995574287564279,0.018173240836390957,0.37702,-0.22722000000000003,-0.6826400000000001,19.5,0,0,0,0,0,22.1270703125,22251,56.07933063804902,1013.5790976978271,,,1.46
2025-05-07T04:45:36,8.733204284349998,4.17846646525,0.10229316614999999,0.0044287729769356115,-0.01664607774089592,0.017256942979093935,0.37646,-0.22134000000000004,-0.6839000000000001,19.5,1,0,0,0,0,22.0325390625,21657,56.09899486504088,1013.5749352156008,,,1.46
2025-05-07T04:45:37,8.76191815555,4.184448521749999,0.12083754129999999,0.0033597588100890844,-0.01145372321621279,0.016493361431346415,0.37086,-0.22890000000000005,-0.6976200000000001,19.5,0,0,0,0,0,21.9637890625,21372,56.187359211192025,1013.5797768083302,,,1.46
2025-05-07T04:45:39,8.75473968775,4.193421606499999,0.12502498085,0.0038179077387375964,-0.012828170002158324,0.01618792881224741,0.37254000000000004,-0.22526000000000002,-0.69594,19.5,1,0,0,0,0,21.9555859375,21524,56.21883247845068,1013.5803630838362,,,1.46
