Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Temp_LSM9DS1,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,GPS_Latitude,GPS_Longitude,GPS_Speed
2025-05-13T23:05:08,8.74875763125,4.286741687899999,0.01974078645,0.004886921905584123,-0.013133602621257331,0.007941248096574201,0.37786000000000003,-0.22414,-0.6517000000000001,21.5,0,0,0,0,0,23.46046875,122549,61.31115758481265,1019.9179982857255,40.688868,-73.991448,0.5,0.785957892765255
2025-05-13T23:05:09,8.765507389449999,4.28135783705,-0.017946169499999998,0.00045814892864851157,-0.014202616788103858,0.013744467859455347,0.37366000000000005,-0.21630000000000002,-0.67074,21.5,0,1,0,0,2,23.4841015625,32838,61.25435238319036,1019.9271178487487,40.688868,-73.991448,0.5,0.7976839181029037
2025-05-13T23:05:10,8.74995404255,4.25623319975,-0.0251246373,0.0033597588100890844,-0.01863138976503947,0.015424347264499889,0.37086,-0.21994000000000002,-0.6697600000000001,21.5,0,1,0,0,2,23.5286328125,32310,61.12698856297992,1019.9265898427474,40.688873,-73.991448,0.5,0.7965483041222298
2025-05-13T23:05:11,8.7673020064,4.264608078849999,-0.0191425808,0.002138028333693054,-0.014966198335851376,0.012980886311707827,0.36666000000000004,-0.22498,-0.6738200000000001,21.5,0,2,1,1,5,23.574921875,32509,60.946431051464565,1019.9343070642975,40.688873,-73.991448,0.5,0.7994303899652553
2025-05-13T23:05:12,8.748159425599999,4.27896501445,-0.038883367249999995,0.002138028333693054,-0.014508049407202865,0.01466076571675237,0.36610000000000004,-0.22918000000000002,-0.6615000000000001,21.5,0,2,1,1,5,23.618671875,32163,60.738911875105956,1019.9413456860613,40.688873,-73.991448,0.5,0.7900221088045576
2025-05-13T23:05:14,8.763712772499998,4.2879380992,-0.005982056499999999,0.0033597588100890844,-0.015118914645400881,0.012980886311707827,0.37282000000000004,-0.22106000000000003,-0.6657000000000001,21.5,0,2,1,2,5,23.6591015625,32286,60.544454087928436,1019.9392997750405,40.689015,-73.991513,0.5,0.7943668963394687
2025-05-13T23:05:15,8.73380249,4.28733989355,-0.022133609050000003,0.00045814892864851157,-0.010995574287564279,0.011759155835311796,0.36862000000000006,-0.2177,-0.6627600000000001,21.5,0,2,1,2,6,23.6915234375,32310,60.38235137526361,1019.9470279477174,40.689015,-73.991513,0.5,0.7890024157123983
2025-05-13T23:05:16,8.763712772499998,4.2699919297,-0.027517459899999996,0.0033597588100890844,-0.016951510359994926,0.01114829059711378,0.37702,-0.22302000000000002,-0.6692,21.5,0,2,1,2,6,23.723359375,32163,60.253618396356245,1019.9520004632084,40.689015,-73.991513,0.5,0.799819130053789
2025-05-13T23:05:17,8.7505522482,4.2783668087999995,-0.0191425808,0.0036651914291880926,-0.016035212502697904,0.013133602621257331,0.37366000000000005,-0.22162000000000004,-0.66556,21.5,0,2,2,2,6,23.7512890625,32410,60.12438929716923,1019.9504719119124,40.689015,-73.991513,0.27,0.7948001847005322
2025-05-13T23:05:18,8.76311456685,4.2795632201,-0.020338992099999998,0.0035124751196385882,-0.014355333097653362,0.014202616788103858,0.36582000000000003,-0.22050000000000003,-0.6606600000000001,21.5,0,1,1,1,3,23.7758984375,32410,60.00807116127573,1019.9469719571567,40.689015,-73.991513,0.27,0.7867122459959551
2025-05-13T23:05:20,8.76431097815,4.22991215115,-0.03529413334999999,0.0044287729769356115,-0.017256942979093935,0.012217304763960308,0.37198000000000003,-0.21826,-0.6700400000000001,21.5,0,1,1,1,3,23.7985546875,32585,59.904842953204806,1019.9491072434419,40.689013,-73.991506,0.27,0.7968438677683353
2025-05-13T23:05:21,8.772685857249998,4.266402695799999,-0.0634097989,0.0035124751196385882,-0.016493361431346415,0.01145372321621279,0.37422000000000005,-0.22022000000000003,-0.6692,21.5,0,1,1,1,3,23.819453125,32635,59.814714480050256,1019.9500943233586,40.689013,-73.991506,0.27,0.7977255773760799
2025-05-13T23:05:22,8.7589271273,4.2879380992,-0.04486542375,0.003054326190990077,-0.014508049407202865,0.012217304763960308,0.37674,-0.21154000000000003,-0.6683600000000001,21.5,0,1,0,1,2,23.8380078125,32941,59.71763116919609,1019.9471817213271,40.689013,-73.991506,0.27,0.7958563242193908
2025-05-13T23:05:23,8.742177369099998,4.271188340999999,-0.0634097989,0.0022907446432425577,-0.013439035240356337,0.01466076571675237,0.36526000000000003,-0.21182,-0.67074,21.5,0,1,0,0,2,23.8548046875,33069,59.62698361706088,1019.9448990564529,40.689013,-73.991506,0.99,0.7925747457495729
2025-05-13T23:05:25,8.77148944595,4.2496529376,-0.021535403399999997,0.0024434609527920616,-0.012828170002158324,0.01145372321621279,0.37898000000000004,-0.21910000000000002,-0.66332,21.5,0,1,0,0,2,23.8708203125,33226,59.576133990087925,1019.9448707999744,40.689013,-73.991506,0.99,0.7947478045266939
2025-05-13T23:05:26,8.7409809578,4.28135783705,-0.020338992099999998,0.002901609881440573,-0.015729779883598898,0.008704829644321718,0.37086,-0.22134000000000004,-0.67032,21.5,0,1,0,1,2,23.885859375,33383,59.51850950647173,1019.9467724923825,40.689015,-73.991503,0.99,0.7974066952314861
2025-05-13T23:05:27,8.764909183799999,4.295116567,-0.0011964113,0.003970624048287101,-0.014049900478554353,0.011606439525762293,0.37086,-0.21966000000000002,-0.67956,21.5,0,1,1,1,2,23.899140625,33357,59.447360275686705,1019.9528604486862,40.689015,-73.991503,0.99,0.804729425832062
