# D.P. Benton, B.D. Sparks, Trans. Faraday Soc. 62 (1966) 3244–3252.
# SDS adsorption on gold powder in solution
# SDS cmc ~ 8.11 mM / l
# adsorption density (10^13 molecules / cm^2), bulk concentration (cmc)
0.00896814687005118, 0.8384638607345316
0.03827991161793437, 2.194391962798747
0.05742106407581077, 2.953682551130374
0.07951293930019415, 3.578183368360783
0.10129507919229197, 4.077929617884607
0.12195528652600296, 4.500665893840708
0.14739439202451232, 4.980319436810696
0.16584861668458756, 5.128873362430454
0.1876296590833278, 5.3641585297933965
0.21295154051736598, 5.59684286496633
0.2342391441336738, 5.689268074656887
0.25767678463900273, 5.80386870502705
0.2791495407261593, 5.822503132556978
0.3014511619543466, 5.955884713661575
0.32095546321306645, 6.091584393400922
0.34472500967448505, 6.186361194955719
0.3655879042680621, 6.333837054111747
0.3904844000290131, 6.41148426191052
0.4051273731529992, 6.442267732684364
0.4392865236294492, 6.456816035824897
0.458811033674428, 6.501876154330123
0.4734500812814202, 6.503783522096505
0.5278078255870763, 6.736044401441514
0.5562110335769834, 6.884812022894355
0.5772953064571495, 7.0369563917262035
0.5987132803923694, 7.250851791994709
0.6206708678432956, 7.50286275812811
0.6461276614866667, 7.856242373679095
0.6659248143407771, 8.112147549002191
0.6888055715750927, 8.437631910969817
0.7104746704923446, 8.78385236289618
0.7324229397621195, 9.10975652238054
0.753920676349388, 9.312147508734888
0.7780643665916568, 9.834542144956092
0.8017561112864072, 10.223030573018018
0.8227674273495091, 10.356977946926062
0.8429421860389255, 10.877950020743455
0.8649979507883736, 11.19693961885842
0.8862917103412764, 11.494178160111552
0.9089371107557891, 11.763445506286928
0.9294642291488258, 12.004830844488435
0.9467572465466456, 12.146413164313934
0.974161670824786, 12.366284983583775
0.9983309103760243, 12.478381854199473
1.0170276420767335, 12.587614576789349
1.0413031033884297, 12.71191495426677
1.062187646927261, 12.710974949485745
1.0842429093247048, 12.707208722318395
1.1063142823079117, 12.821951964026482
1.127199323560554, 12.824673142039856
1.1447467033355632, 12.683686571884564
