Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Temp_LSM9DS1,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,GPS_Latitude,GPS_Longitude,GPS_Speed
2025-05-10T01:25:14,8.74516839735,4.175475436999999,0.06640082715,-0.0009162978572970231,-0.012064588454410803,0.012675453692608819,0.38598000000000005,-0.24374,-0.66696,17.5,0,0,0,0,0,19.4399609375,119596,53.679537921126155,1010.5235880972982,,,,0.808223601239162
2025-05-10T01:25:16,8.77148944595,4.19043057825,0.07477570624999999,0.010079276430267254,-0.009926560120717751,0.016035212502697904,0.38626000000000005,-0.22582000000000002,-0.6832,17.5,0,0,0,0,0,19.46359375,32838,53.67617199061935,1010.5239077106668,,,,0.8166723333136736
2025-05-10T01:25:17,8.7290168448,4.186243138699999,0.020338992099999998,0.008857545953871223,-0.010995574287564279,0.01756237559819294,0.38066,-0.22862000000000005,-0.6671,17.5,0,0,0,0,0,19.5098828125,32286,53.618009081635876,1010.5158615689762,,,,0.8013685481724374
2025-05-10T01:25:18,8.75473968775,4.19162698955,0.059222359349999996,-0.0013744467859455349,-0.008093964406123704,0.016951510359994926,0.37982000000000005,-0.22918000000000002,-0.66668,17.5,0,0,0,0,0,19.55578125,31968,53.514940484638224,1010.5036273070173,,,,0.8007801990558958
2025-05-10T01:25:20,8.7625163612,4.1886359613,0.0047856452,0.007635815477475193,-0.015271630954950386,0.015577063574049392,0.38010000000000005,-0.23814000000000002,-0.6736800000000001,17.5,0,0,0,0,0,19.57765625,31398,53.351187741682615,1010.5098491022292,,,,0.8093401089776783
2025-05-10T01:25:21,8.733204284349998,4.206582130799999,0.037686955949999996,0.038484510006474966,-0.009010262263420728,0.014355333097653362,0.37786000000000003,-0.23506000000000002,-0.65324,17.5,0,0,0,0,0,19.59328125,31051,53.2187639100363,1010.5039524365081,,,,0.7904137402651855
2025-05-10T01:25:23,8.763712772499998,4.1922251952,0.00658026215,0.012064588454410803,-0.012522737383059314,0.015118914645400881,0.38682000000000005,-0.23086,-0.6748000000000001,17.5,0,0,0,0,0,19.6079296875,30847,53.11188610873045,1010.5123253132352,,,,0.8113452360123896
2025-05-10T01:25:25,8.742177369099998,4.20119827995,0.07058826669999999,-0.0024434609527920616,-0.012217304763960308,0.012828170002158324,0.38262000000000007,-0.22694000000000003,-0.6790000000000002,17.5,0,0,0,0,0,19.62140625,30892,53.04327292050752,1010.5134605579718,,,,0.8117517034167531
2025-05-10T01:25:26,8.742775574749999,4.1958144290999995,-0.0077766734499999995,0.012828170002158324,-0.0119118721448613,0.01756237559819294,0.37758,-0.23506000000000002,-0.67956,17.5,0,0,0,0,0,19.6333203125,30668,52.96809254680058,1010.5120072902279,,,,0.8121709509702992
2025-05-10T01:25:28,8.757730716,4.195216223449999,0.02691925425,-0.001069014166846527,-0.013897184169004852,0.01664607774089592,0.3831800000000001,-0.23058,-0.67396,17.5,0,0,0,0,0,19.645625,30403,52.892990853486275,1010.512965732762,,,,0.8088362815799005
2025-05-10T01:25:30,8.77388226855,4.195216223449999,0.0023928226,0.010995574287564279,-0.011759155835311796,0.018020524526841455,0.38402000000000003,-0.23422000000000004,-0.6741,17.5,0,0,0,0,0,19.6559765625,30403,52.81766851178028,1010.4965649743201,,,,0.8103956927328774
2025-05-10T01:25:32,8.7409809578,4.2047875138499995,0.01854437515,0.0003054326190990077,-0.010842857978014774,0.01618792881224741,0.38122,-0.23394000000000004,-0.6734000000000001,17.5,0,0,0,0,0,19.6665234375,30447,52.72325155612201,1010.4963763782949,,,,0.8084084190556159
2025-05-10T01:25:33,8.757132510349999,4.20000186865,0.057427742399999995,0.010079276430267254,-0.010842857978014774,0.019242255003237483,0.38542000000000004,-0.23254000000000002,-0.6603800000000001,17.5,0,0,0,0,0,19.6762890625,30646,52.667061530931136,1010.5090178944232,,,,0.7992028355805554
