Metric,Value
Mean Error,-0.0047270339965056595
Variance,1.883497134286145
Mean Predicted Value,6.782926808718879
MSE,1.88351947913655
R²,0.6803369938667001
95% CI Lower,-0.2437992226025819
95% CI Upper,0.23434515460957062
