Metric,Value
Mean Error,-0.03388705617091263
Variance,1.9210182734316064
Mean Predicted Value,6.753766786544473
MSE,1.9221666060075375
R²,0.6737779659984784
95% CI Lower,-0.2753287801671801
95% CI Upper,0.20755466782535487
